ticker,company_name,sector_name,sub_sector_name
WAFU,Wah Fu Education Group Limited,consumer-staples,education-and-training-services
AMBO,Ambow Education Holding Ltd.,consumer-staples,education-and-training-services
EEIQ,EpicQuest Education Group International Limited,consumer-staples,education-and-training-services
VSA,VisionSys AI Inc.,consumer-staples,education-and-training-services
GSUN,Golden Sun Technology Group Limited,consumer-staples,education-and-training-services
LXEH,"Lixiang Education Holding Co., Ltd.",consumer-staples,education-and-training-services
KIDZ,KIDZ AI Inc.,consumer-staples,education-and-training-services
GV,Visionary Holdings Inc.,consumer-staples,education-and-training-services
FCHL,Fitness Champs Holdings Limited,consumer-staples,education-and-training-services
PG,The Procter & Gamble Company,consumer-staples,household-and-personal-products
UL,Unilever PLC,consumer-staples,household-and-personal-products
CL,Colgate-Palmolive Company,consumer-staples,household-and-personal-products
KVUE,Kenvue Inc.,consumer-staples,household-and-personal-products
KMB,Kimberly-Clark Corporation,consumer-staples,household-and-personal-products
EL,The EstÃ©e Lauder Companies Inc.,consumer-staples,household-and-personal-products
CHD,"Church & Dwight Co., Inc.",consumer-staples,household-and-personal-products
CLX,The Clorox Company,consumer-staples,household-and-personal-products
ELF,"e.l.f. Beauty, Inc.",consumer-staples,household-and-personal-products
IPAR,"Interparfums, Inc.",consumer-staples,household-and-personal-products
SPB,"Spectrum Brands Holdings, Inc.",consumer-staples,household-and-personal-products
COTY,Coty Inc.,consumer-staples,household-and-personal-products
NWL,Newell Brands Inc.,consumer-staples,household-and-personal-products
EPC,Edgewell Personal Care Company,consumer-staples,household-and-personal-products
HELE,Helen of Troy Limited,consumer-staples,household-and-personal-products
ODD,Oddity Tech Ltd.,consumer-staples,household-and-personal-products
MAGN,Magnera Corporation,consumer-staples,household-and-personal-products
HNST,"The Honest Company, Inc.",consumer-staples,household-and-personal-products
NUS,"Nu Skin Enterprises, Inc.",consumer-staples,household-and-personal-products
YSG,Yatsen Holding Limited,consumer-staples,household-and-personal-products
PTNM,Pitanium Limited,consumer-staples,household-and-personal-products
ACU,Acme United Corporation,consumer-staples,household-and-personal-products
SLSN,"Solesence, Inc.",consumer-staples,household-and-personal-products
SKIN,SkinHealth Systems Inc.,consumer-staples,household-and-personal-products
GROV,"Grove Collaborative Holdings, Inc.",consumer-staples,household-and-personal-products
UG,"United-Guardian, Inc.",consumer-staples,household-and-personal-products
RAY,Raytech Holding Limited,consumer-staples,household-and-personal-products
DSY,Big Tree Cloud Holdings Limited,consumer-staples,household-and-personal-products
TANH,Tantech Holdings Ltd,consumer-staples,household-and-personal-products
BYAH,"Park Ha Biological Technology Co., Ltd.",consumer-staples,household-and-personal-products
ADM,Archer-Daniels-Midland Company,consumer-staples,farm-products
BG,Bunge Global SA,consumer-staples,farm-products
TSN,"Tyson Foods, Inc.",consumer-staples,farm-products
CALM,"Cal-Maine Foods, Inc.",consumer-staples,farm-products
AGRO,Adecoagro S.A.,consumer-staples,farm-products
FDP,Fresh Del Monte Produce Inc.,consumer-staples,farm-products
DOLE,Dole plc,consumer-staples,farm-products
VITL,"Vital Farms, Inc.",consumer-staples,farm-products
LND,BrasilAgro - Companhia Brasileira de Propriedades AgrÃ­colas,consumer-staples,farm-products
ALCO,"Alico, Inc.",consumer-staples,farm-products
AFRI,Forafric Global PLC,consumer-staples,farm-products
VFF,"Village Farms International, Inc.",consumer-staples,farm-products
LMNR,Limoneira Company,consumer-staples,farm-products
PFAI,Pinnacle Food Group Limited,consumer-staples,farm-products
LOCL,Local Bounti Corporation,consumer-staples,farm-products
SDOT,Sadot Group Inc.,consumer-staples,farm-products
AGRZ,Agroz Inc.,consumer-staples,farm-products
AQB,"AquaBounty Technologies, Inc.",consumer-staples,farm-products
EDBL,Edible Garden AG Incorporated,consumer-staples,farm-products
KO,The Coca-Cola Company,consumer-staples,beverages-non-alcoholic
PEP,"PepsiCo, Inc.",consumer-staples,beverages-non-alcoholic
MNST,Monster Beverage Corporation,consumer-staples,beverages-non-alcoholic
KDP,Keurig Dr Pepper Inc.,consumer-staples,beverages-non-alcoholic
CCEP,Coca-Cola Europacific Partners PLC,consumer-staples,beverages-non-alcoholic
KOF,"Coca-Cola FEMSA, S.A.B. de C.V.",consumer-staples,beverages-non-alcoholic
COKE,"Coca-Cola Consolidated, Inc.",consumer-staples,beverages-non-alcoholic
PRMB,Primo Brands Corporation,consumer-staples,beverages-non-alcoholic
CELH,"Celsius Holdings, Inc.",consumer-staples,beverages-non-alcoholic
COCO,"The Vita Coco Company, Inc.",consumer-staples,beverages-non-alcoholic
AKO.A,Embotelladora Andina S.A.,consumer-staples,beverages-non-alcoholic
AKO.B,Embotelladora Andina S.A.,consumer-staples,beverages-non-alcoholic
FIZZ,National Beverage Corp.,consumer-staples,beverages-non-alcoholic
SUJA,"Suja Life, Inc.",consumer-staples,beverages-non-alcoholic
ZVIA,Zevia PBC,consumer-staples,beverages-non-alcoholic
BUDA,"Buda Juice, Inc.",consumer-staples,beverages-non-alcoholic
BRFH,"Barfresh Food Group, Inc.",consumer-staples,beverages-non-alcoholic
REED,"Reed's, Inc.",consumer-staples,beverages-non-alcoholic
KR,The Kroger Co.,consumer-staples,grocery-stores
ACI,"Albertsons Companies, Inc.",consumer-staples,grocery-stores
SFM,"Sprouts Farmers Market, Inc.",consumer-staples,grocery-stores
WMK,"Weis Markets, Inc.",consumer-staples,grocery-stores
IMKTA,"Ingles Markets, Incorporated",consumer-staples,grocery-stores
YSWY,"Yesway, Inc.",consumer-staples,grocery-stores
GO,Grocery Outlet Holding Corp.,consumer-staples,grocery-stores
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",consumer-staples,grocery-stores
DNUT,"Krispy Kreme, Inc.",consumer-staples,grocery-stores
VLGEA,"Village Super Market, Inc.",consumer-staples,grocery-stores
DDL,Dingdong (Cayman) Limited,consumer-staples,grocery-stores
VHUB,"VenHub Global, Inc.",consumer-staples,grocery-stores
MSS,Maison Solutions Inc.,consumer-staples,grocery-stores
SYY,Sysco Corporation,consumer-staples,food-distribution
USFD,US Foods Holding Corp.,consumer-staples,food-distribution
PFGC,Performance Food Group Company,consumer-staples,food-distribution
UNFI,"United Natural Foods, Inc.",consumer-staples,food-distribution
