ticker,company_name,sector_name,sub_sector_name
BZUN,Baozun Inc.,consumer-discretionary,internet-retail
WNW,Meiwu Technology Company Limited,consumer-discretionary,internet-retail
HOUR,"Hour Loop, Inc.",consumer-discretionary,internet-retail
LITB,"LightInTheBox Holding Co., Ltd.",consumer-discretionary,internet-retail
NHTC,Natural Health Trends Corp.,consumer-discretionary,internet-retail
MOGU,MOGU Inc.,consumer-discretionary,internet-retail
YJ,Yunji Inc.,consumer-discretionary,internet-retail
UZX,Linkage Global Inc,consumer-discretionary,internet-retail
JWEL,Jowell Global Ltd.,consumer-discretionary,internet-retail
WBUY,Webuy Global Ltd,consumer-discretionary,internet-retail
MI,NFT Limited,consumer-discretionary,internet-retail
OCG,Oriental Culture Holding LTD,consumer-discretionary,internet-retail
NEXR,Nexera Technologies Ltd,consumer-discretionary,internet-retail
IPW,iPower Inc.,consumer-discretionary,internet-retail
AS,"Amer Sports, Inc.",consumer-discretionary,leisure
HAS,"Hasbro, Inc.",consumer-discretionary,leisure
LTH,"Life Time Group Holdings, Inc.",consumer-discretionary,leisure
GOLF,Acushnet Holdings Corp.,consumer-discretionary,leisure
MAT,"Mattel, Inc.",consumer-discretionary,leisure
PLNT,"Planet Fitness, Inc.",consumer-discretionary,leisure
YETI,"YETI Holdings, Inc.",consumer-discretionary,leisure
CALY,Callaway Golf Company,consumer-discretionary,leisure
PTON,"Peloton Interactive, Inc.",consumer-discretionary,leisure
OSW,OneSpaWorld Holdings Limited,consumer-discretionary,leisure
FUN,Six Flags Entertainment Corporation,consumer-discretionary,leisure
PRKS,United Parks & Resorts Inc.,consumer-discretionary,leisure
LUCK,Lucky Strike Entertainment Corporation,consumer-discretionary,leisure
TRON,Tron Inc.,consumer-discretionary,leisure
JOUT,Johnson Outdoors Inc.,consumer-discretionary,leisure
FNKO,"Funko, Inc.",consumer-discretionary,leisure
XPOF,"Xponential Fitness, Inc.",consumer-discretionary,leisure
JAKK,"JAKKS Pacific, Inc.",consumer-discretionary,leisure
ESCA,"Escalade, Incorporated",consumer-discretionary,leisure
PLBY,"Playboy, Inc.",consumer-discretionary,leisure
AOUT,"American Outdoor Brands, Inc.",consumer-discretionary,leisure
CLAR,Clarus Corporation,consumer-discretionary,leisure
PUSA,Aureus Greenway Holdings Inc.,consumer-discretionary,leisure
HERE,Here Group Limited,consumer-discretionary,leisure
GDHG,Golden Heaven Group Holdings Ltd.,consumer-discretionary,leisure
NOMA,Nomadar Corp.,consumer-discretionary,leisure
KBSX,FST Corp.,consumer-discretionary,leisure
KMRK,K-TECH Solutions Company Limited,consumer-discretionary,leisure
MMA,Mixed Martial Arts Group Limited,consumer-discretionary,leisure
DOGZ,Dogness (International) Corporation,consumer-discretionary,leisure
HWH,HWH International Inc.,consumer-discretionary,leisure
NWTG,"Newton Golf Company, Inc.",consumer-discretionary,leisure
TRUG,"TruGolf Holdings, Inc.",consumer-discretionary,leisure
SN,"SharkNinja, Inc.",consumer-discretionary,furnishings-fixtures-and-appliances
SGI,Somnigroup International Inc.,consumer-discretionary,furnishings-fixtures-and-appliances
MHK,"Mohawk Industries, Inc.",consumer-discretionary,furnishings-fixtures-and-appliances
